Latitude (degree),Longitude(degree),Region,Ocean,Marine Setting,Microplastics measurement,Unit,Year,Month,current_speed,temperature,salinity,Sampling Method,Mesh size (mm)
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.247,pieces/m3,2021,3,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.24,pieces/m3,2021,4,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.161,pieces/m3,2021,5,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.361,pieces/m3,2021,6,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.247,pieces/m3,2021,7,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.231,pieces/m3,2021,8,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.64,pieces/m3,2021,9,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,1.02,pieces/m3,2021,10,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.73,pieces/m3,2021,11,0.14024621,27.646,32.802,plankton net,0.048
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean water,0.62,pieces/m3,2021,12,0.14024621,27.646,32.802,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.107,pieces/m3,2021,1,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.103,pieces/m3,2021,2,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.11,pieces/m3,2021,3,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.0963,pieces/m3,2021,4,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.118,pieces/m3,2021,5,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.107,pieces/m3,2021,6,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.18,pieces/m3,2021,7,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.16,pieces/m3,2021,8,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.3,pieces/m3,2021,9,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.335,pieces/m3,2021,10,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.29,pieces/m3,2021,11,0.12523977,27.686,32.775,plankton net,0.048
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean water,0.463,pieces/m3,2021,12,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.3,pieces/m3,2021,1,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.3,pieces/m3,2021,2,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.354,pieces/m3,2021,3,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.433,pieces/m3,2021,4,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.233,pieces/m3,2021,5,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.385,pieces/m3,2021,6,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.723,pieces/m3,2021,7,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.68,pieces/m3,2021,8,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,1.1,pieces/m3,2021,9,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,0.456,pieces/m3,2021,10,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,1.106,pieces/m3,2021,11,0.12523977,27.686,32.775,plankton net,0.048
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean water,1.356,pieces/m3,2021,12,0.12523977,27.686,32.775,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.127,pieces/m3,2021,1,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.0267,pieces/m3,2021,2,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.131,pieces/m3,2021,3,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.071,pieces/m3,2021,4,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.107,pieces/m3,2021,5,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.0867,pieces/m3,2021,6,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.0977,pieces/m3,2021,7,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.139,pieces/m3,2021,8,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.34,pieces/m3,2021,9,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.42,pieces/m3,2021,10,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.213,pieces/m3,2021,11,0.08798295,27.861,32.851,plankton net,0.048
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean water,0.26,pieces/m3,2021,12,0.08798295,27.861,32.851,plankton net,0.048
17.932333,-76.843306,Caribbean Sea,Atlantic Ocean,Ocean water,0.67,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.932222,-76.84275,Caribbean Sea,Atlantic Ocean,Ocean water,1.58,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.948417,-76.8345,Caribbean Sea,Atlantic Ocean,Ocean water,0.41,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.948306,-76.83425,Caribbean Sea,Atlantic Ocean,Ocean water,3.01,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.949806,-76.820278,Caribbean Sea,Atlantic Ocean,Ocean water,1.22,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.951639,-76.81875,Caribbean Sea,Atlantic Ocean,Ocean water,1.34,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.946139,-76.756472,Caribbean Sea,Atlantic Ocean,Ocean water,1.24,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.946306,-76.754944,Caribbean Sea,Atlantic Ocean,Ocean water,1.48,pieces/m3,2017,9,0.015033296,28.286,35.78,Manta net,0.335
17.94908,-76.84864,Caribbean Sea,Atlantic Ocean,Ocean water,0.18,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.93603,-76.83683,Caribbean Sea,Atlantic Ocean,Ocean water,0.08,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.95056,-76.82939,Caribbean Sea,Atlantic Ocean,Ocean water,0.3,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.95008,-76.83569,Caribbean Sea,Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94925,-76.82475,Caribbean Sea,Atlantic Ocean,Ocean water,1.19,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94839,-76.81881,Caribbean Sea,Atlantic Ocean,Ocean water,0.72,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94617,-76.75767,Caribbean Sea,Atlantic Ocean,Ocean water,0.31,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94633,-76.74986,Caribbean Sea,Atlantic Ocean,Ocean water,0.26,pieces/m3,2017,11,0.03860052,28.167,35.769,Manta net,0.335
17.93206,-76.84219,Caribbean Sea,Atlantic Ocean,Ocean water,0.41,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.93286,-76.83644,Caribbean Sea,Atlantic Ocean,Ocean water,0.11,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94878,-76.83517,Caribbean Sea,Atlantic Ocean,Ocean water,0.94,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94878,-76.82694,Caribbean Sea,Atlantic Ocean,Ocean water,2.07,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94886,-76.82269,Caribbean Sea,Atlantic Ocean,Ocean water,1.34,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94475,-76.8185,Caribbean Sea,Atlantic Ocean,Ocean water,1.1,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.946,-76.75783,Caribbean Sea,Atlantic Ocean,Ocean water,5.73,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.94647,-76.75131,Caribbean Sea,Atlantic Ocean,Ocean water,0.32,pieces/m3,2017,11,0.015033296,28.286,35.78,Manta net,0.335
17.93172,-76.84303,Caribbean Sea,Atlantic Ocean,Ocean water,0.06,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.93189,-76.83481,Caribbean Sea,Atlantic Ocean,Ocean water,0.02,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.94561,-76.75758,Caribbean Sea,Atlantic Ocean,Ocean water,0.69,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.94556,-76.75139,Caribbean Sea,Atlantic Ocean,Ocean water,0.19,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.94803,-76.82367,Caribbean Sea,Atlantic Ocean,Ocean water,0.52,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.94622,-76.81917,Caribbean Sea,Atlantic Ocean,Ocean water,0.62,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.94864,-76.83483,Caribbean Sea,Atlantic Ocean,Ocean water,0.46,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
17.95203,-76.8415,Caribbean Sea,Atlantic Ocean,Ocean water,0.33,pieces/m3,2017,12,0.015033296,28.286,35.78,Manta net,0.335
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,18.0,pieces kg-1 d.w.,2021,1,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,4.67,pieces kg-1 d.w.,2021,2,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,13.3,pieces kg-1 d.w.,2021,3,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,15.0,pieces kg-1 d.w.,2021,4,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,7.33,pieces kg-1 d.w.,2021,5,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,55.7,pieces kg-1 d.w.,2021,6,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,3.0,pieces kg-1 d.w.,2021,7,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,11.7,pieces kg-1 d.w.,2021,8,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,63.0,pieces kg-1 d.w.,2021,9,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,56.0,pieces kg-1 d.w.,2021,10,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,132.0,pieces kg-1 d.w.,2021,11,0.18420099,27.48,32.818,shovel,0.011
9.0765,78.3651,Laccadive Sea,Indian Ocean,Ocean sediment,39.0,pieces kg-1 d.w.,2021,12,0.18420099,27.48,32.818,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,56.0,pieces kg-1 d.w.,2021,1,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,30.3,pieces kg-1 d.w.,2021,2,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,31.3,pieces kg-1 d.w.,2021,3,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,16.0,pieces kg-1 d.w.,2021,4,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,14.8,pieces kg-1 d.w.,2021,5,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,18.7,pieces kg-1 d.w.,2021,6,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,17.3,pieces kg-1 d.w.,2021,7,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,29.3,pieces kg-1 d.w.,2021,8,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,45.0,pieces kg-1 d.w.,2021,9,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,120.0,pieces kg-1 d.w.,2021,10,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,94.0,pieces kg-1 d.w.,2021,11,0.14024621,27.646,32.802,shovel,0.011
8.857922,78.167117,Laccadive Sea,Indian Ocean,Ocean sediment,68.0,pieces kg-1 d.w.,2021,12,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,270.0,pieces kg-1 d.w.,2021,1,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,47.3,pieces kg-1 d.w.,2021,2,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,65.7,pieces kg-1 d.w.,2021,3,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,26.0,pieces kg-1 d.w.,2021,4,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,20.0,pieces kg-1 d.w.,2021,5,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,42.3,pieces kg-1 d.w.,2021,6,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,286.0,pieces kg-1 d.w.,2021,7,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,191.0,pieces kg-1 d.w.,2021,8,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,130.0,pieces kg-1 d.w.,2021,9,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,580.0,pieces kg-1 d.w.,2021,10,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,425.0,pieces kg-1 d.w.,2021,11,0.14024621,27.646,32.802,shovel,0.011
8.816639,78.166639,Laccadive Sea,Indian Ocean,Ocean sediment,700.0,pieces kg-1 d.w.,2021,12,0.14024621,27.646,32.802,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,26.7,pieces kg-1 d.w.,2021,1,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,34.7,pieces kg-1 d.w.,2021,2,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,27.3,pieces kg-1 d.w.,2021,3,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,18.0,pieces kg-1 d.w.,2021,4,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,18.7,pieces kg-1 d.w.,2021,5,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,37.3,pieces kg-1 d.w.,2021,6,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,7.17,pieces kg-1 d.w.,2021,7,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,22.0,pieces kg-1 d.w.,2021,8,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,42.5,pieces kg-1 d.w.,2021,9,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,56.0,pieces kg-1 d.w.,2021,10,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,72.0,pieces kg-1 d.w.,2021,11,0.12523977,27.686,32.775,shovel,0.011
8.744239,78.170497,Laccadive Sea,Indian Ocean,Ocean sediment,71.0,pieces kg-1 d.w.,2021,12,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,25.0,pieces kg-1 d.w.,2021,1,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,22.0,pieces kg-1 d.w.,2021,2,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,33.3,pieces kg-1 d.w.,2021,3,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,55.7,pieces kg-1 d.w.,2021,4,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,39.0,pieces kg-1 d.w.,2021,5,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,20.7,pieces kg-1 d.w.,2021,6,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,143.0,pieces kg-1 d.w.,2021,7,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,149.0,pieces kg-1 d.w.,2021,8,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,430.0,pieces kg-1 d.w.,2021,9,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,117.0,pieces kg-1 d.w.,2021,10,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,82.0,pieces kg-1 d.w.,2021,11,0.12523977,27.686,32.775,shovel,0.011
8.634072,78.117547,Laccadive Sea,Indian Ocean,Ocean sediment,64.0,pieces kg-1 d.w.,2021,12,0.12523977,27.686,32.775,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,15.7,pieces kg-1 d.w.,2021,1,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,17.7,pieces kg-1 d.w.,2021,2,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,23.0,pieces kg-1 d.w.,2021,3,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,14.0,pieces kg-1 d.w.,2021,4,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,26.7,pieces kg-1 d.w.,2021,5,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,10.0,pieces kg-1 d.w.,2021,6,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,14.3,pieces kg-1 d.w.,2021,7,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,1.33,pieces kg-1 d.w.,2021,8,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,62.0,pieces kg-1 d.w.,2021,9,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,80.0,pieces kg-1 d.w.,2021,10,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,67.0,pieces kg-1 d.w.,2021,11,0.08798295,27.861,32.851,shovel,0.011
8.493267,78.127822,Laccadive Sea,Indian Ocean,Ocean sediment,54.0,pieces kg-1 d.w.,2021,12,0.08798295,27.861,32.851,shovel,0.011
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9185,-82.5379,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2017,4,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9687,-82.5621,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,3000.0,pieces/m3,2017,7,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,5000.0,pieces/m3,2017,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9899,-82.6316,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
